INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000001', 'BOK0000001', '2020-05-05', 0, NULL, 'LATE RETURNED', 'FIN0000001');
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000076', 'BOK0000006', '2024-08-06', 0, NULL, 'LOSS', 'FIN0000099');
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000076', 'BOK0000020', '2024-08-06', 0, NULL, 'LOSS', 'FIN0000100');
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000080', 'BOK0000001', '2024-09-15', 1, '2024-10-04', 'EXTENDED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000080', 'BOK0000017', '2024-09-09', 1, '2024-10-04', 'EXTENDED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000080', 'BOK0000005', '2024-09-13', 1, '2024-10-04', 'EXTENDED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000081', 'BOK0000020', '2024-10-05', 3, '2024-11-29', 'EXTENDED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000081', 'BOK0000002', '2024-10-09', 3, '2024-11-29', 'EXTENDED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000081', 'BOK0000011', '2024-10-06', 3, '2024-11-29', 'EXTENDED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000083', 'BOK0000001', '2024-11-27', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000083', 'BOK0000017', '2024-11-23', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000083', 'BOK0000012', '2024-11-17', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000085', 'BOK0000001', '2024-12-19', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000085', 'BOK0000008', '2024-12-18', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000085', 'BOK0000016', '2024-12-28', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000090', 'BOK0000010', '2025-02-03', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000090', 'BOK0000003', '2025-02-05', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000090', 'BOK0000014', '2025-01-30', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000091', 'BOK0000020', '2025-02-02', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000091', 'BOK0000003', '2025-02-08', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000091', 'BOK0000010', '2025-02-03', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000092', 'BOK0000009', '2025-02-17', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000092', 'BOK0000005', '2025-02-20', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000092', 'BOK0000019', '2025-02-17', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000092', 'BOK0000002', '2025-02-16', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000093', 'BOK0000004', '2025-02-18', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000093', 'BOK0000012', '2025-02-12', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000093', 'BOK0000010', '2025-02-23', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000093', 'BOK0000008', '2025-02-16', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000093', 'BOK0000011', '2025-02-11', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000096', 'BOK0000013', '2025-02-28', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000096', 'BOK0000017', '2025-03-14', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000096', 'BOK0000004', '2025-03-12', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000096', 'BOK0000012', '2025-02-28', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000096', 'BOK0000016', '2025-03-09', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000099', 'BOK0000002', '2025-03-22', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000099', 'BOK0000007', '2025-03-21', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000099', 'BOK0000006', '2025-03-26', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000099', 'BOK0000005', '2025-03-14', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000099', 'BOK0000008', '2025-03-13', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000100', 'BOK0000002', '2025-04-08', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000100', 'BOK0000010', '2025-04-11', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000100', 'BOK0000001', '2025-04-09', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000100', 'BOK0000018', '2025-04-13', 0, NULL, 'RETURNED', NULL);
INSERT INTO LoanDetail (LoanID, BookID, ReturnDate, ExtensionCount, ExtendedDueDate, Status, FineID) VALUES ('LOA0000100', 'BOK0000013', '2025-04-01', 0, NULL, 'RETURNED', NULL);
